Longitude,Latitude,Div,Line,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Routes,Type,North/South St,East/West St,Corner,ADA,ADA Notes,LowTurnstiles,Hi Turnstiles,EXIT ONLY,Notes
-73.917798,40.816247,IRT,White Plains,149th St-3rd Av,2,5,,,,,,,,25,Elevator,Melrose Ave,149th St,NW,TRUE,,Yes,,,
-73.917543,40.816315,IRT,White Plains,149th St-3rd Av,2,5,,,,,,,,25,Stair,Melrose Ave,149th St,NE,TRUE,,Yes,,,
-73.918064,40.816033,IRT,White Plains,149th St-3rd Av,2,5,,,,,,,,25,Stair,Melrose Ave,149th St,SW,TRUE,,Yes,,,
-73.917934,40.816242,IRT,White Plains,149th St-3rd Av,2,5,,,,,,,,25,Stair,Melrose Ave,149th St,NW,TRUE,,Yes,,,
-73.936981,40.824069,IRT,Lenox,148th St,3,,,,,,,,,3,Door,Adam C. Powell Blvd,149th St,NE,FALSE,,Yes,,,
-73.936508,40.820343,IRT,Lenox,145th St,3,,,,,,,,,3,Stair,Lenox Ave,145th St,SW,FALSE,,Yes,,,
-73.936275,40.820662,IRT,Lenox,145th St,3,,,,,,,,,3,Stair,Lenox Ave,145th St,NW,FALSE,,Yes,,,
-73.936253,40.820161,IRT,Lenox,145th St,3,,,,,,,,,3,Stair,Lenox Ave,145th St,SE,FALSE,,No,No,Yes,
-73.935933,40.820602,IRT,Lenox,145th St,3,,,,,,,,,3,Stair,Lenox Ave,145th St,NE,FALSE,,No,No,Yes,
-73.941117,40.814024,IRT,Lenox,135th St,2,3,,,,,,,,23,Stair,Lenox Ave,135th St,SW,TRUE,,Yes,,,
-73.940831,40.813896,IRT,Lenox,135th St,2,3,,,,,,,,23,Stair,Lenox Ave,135th St,SE,TRUE,,Yes,,,
-73.94091,40.814316,IRT,Lenox,135th St,2,3,,,,,,,,23,Stair,Lenox Ave,135th St,NW,TRUE,,Yes,,,
-73.940618,40.814188,IRT,Lenox,135th St,2,3,,,,,,,,23,Stair,Lenox Ave,135th St,NE,TRUE,,Yes,,,
-73.945752,40.807681,IRT,Lenox,125th St,2,3,,,,,,,,23,Stair,Lenox Ave,125th St,SW,FALSE,,Yes,,,
-73.945463,40.807548,IRT,Lenox,125th St,2,3,,,,,,,,23,Stair,Lenox Ave,125th St,SE,FALSE,,Yes,,,
-73.945524,40.807995,IRT,Lenox,125th St,2,3,,,,,,,,23,Stair,Lenox Ave,125th St,NW,FALSE,,Yes,,,
-73.945229,40.807875,IRT,Lenox,125th St,2,3,,,,,,,,23,Stair,Lenox Ave,125th St,NE,FALSE,,Yes,,,
-73.949943,40.801945,IRT,Lenox,116th St,2,3,,,,,,,,23,Stair,Lenox Ave,116th St,SW,FALSE,,Yes,,,
-73.949651,40.801822,IRT,Lenox,116th St,2,3,,,,,,,,23,Stair,Lenox Ave,116th St,SE,FALSE,,Yes,,,
-73.949734,40.802229,IRT,Lenox,116th St,2,3,,,,,,,,23,Stair,Lenox Ave,116th St,NW,FALSE,,Yes,,,
-73.949437,40.802111,IRT,Lenox,116th St,2,3,,,,,,,,23,Stair,Lenox Ave,116th St,NE,FALSE,,Yes,,,
-73.952672,40.798497,IRT,Lenox,110th St,2,3,,,,,,,,23,Stair,St Nicholas Ave,Central Park North,NW,FALSE,,Yes,,,
-73.952058,40.799033,IRT,Lenox,110th St,2,3,,,,,,,,23,Stair,Lenox Ave,111th St,NW,FALSE,,No,Yes,,
-73.831195,40.88798,IRT,Dyre Avenue,Dyre Av,5,,,,,,,,,5,Door,Dyre Ave,Light St,NE,FALSE,,Yes,,,
-73.837858,40.87933,IRT,Dyre Avenue,Baychester Av,5,,,,,,,,,5,Door,Baychester Ave,Tillotson Ave,NW,FALSE,,No,No,Yes,
-73.837958,40.879519,IRT,Dyre Avenue,Baychester Av,5,,,,,,,,,5,Door,Baychester Ave,Tillotson Ave,NW,FALSE,,Yes,,,
-73.845724,40.870039,IRT,Dyre Avenue,Gun Hill Rd,5,,,,,,,,,5,Easement,Dewitt Pl,East Gun Hill Rd,SW,FALSE,,No,No,Yes,
-73.845869,40.870117,IRT,Dyre Avenue,Gun Hill Rd,5,,,,,,,,,5,Door,Seymour Ave,Gun Hill Rd,SE,FALSE,,Yes,,,
-73.855515,40.858804,IRT,Dyre Avenue,Pelham Parkway,5,,,,,,,,,5,Door,Esplanade,Laconia Ave,NE,FALSE,,Yes,,,
-73.860248,40.854544,IRT,Dyre Avenue,Morris Park,5,,,,,,,,,5,Door,Esplanade,Paulding Ave,W,FALSE,,Yes,,,
-73.829885,40.759542,IRT,Flushing,Main St,7,,,,,,,,,7,Stair,Main St,Roosevelt Ave,SE,TRUE,,Yes,,,
-73.829943,40.759706,IRT,Flushing,Main St,7,,,,,,,,,7,Stair,Main St,Roosevelt Ave,NE,TRUE,,Yes,,,
-73.829927,40.759451,IRT,Flushing,Main St,7,,,,,,,,,7,Stair,Main St,Roosevelt Ave,SE,TRUE,,Yes,,,
-73.830408,40.759587,IRT,Flushing,Main St,7,,,,,,,,,7,Stair,Main St,Roosevelt Ave,NW,TRUE,,Yes,,,
-73.830333,40.759404,IRT,Flushing,Main St,7,,,,,,,,,7,Stair,Main St,Roosevelt Ave,SW,TRUE,,Yes,,,
-73.829019,40.759908,IRT,Flushing,Main St,7,,,,,,,,,7,Elevator,Main St,Roosevelt Ave,NE,TRUE,,Yes,,,6am-2pm everyday
-73.82863,40.760004,IRT,Flushing,Main St,7,,,,,,,,,7,Escalator,Main St,Roosevelt Ave,NE,TRUE,,Yes,,,6am-2pm everyday
-73.828444,40.760048,IRT,Flushing,Main St,7,,,,,,,,,7,Escalator,Main St,Roosevelt Ave,NE,TRUE,,Yes,,,6am-2pm everyday
-73.828573,40.759895,IRT,Flushing,Main St,7,,,,,,,,,7,Escalator,Main St,Roosevelt Ave,SE,TRUE,,Yes,,,6am-2pm everyday
-73.828414,40.759946,IRT,Flushing,Main St,7,,,,,,,,,7,Stair,Main St,Roosevelt Ave,SE,TRUE,,Yes,,,6am-2pm everyday
-73.845737,40.754777,IRT,Flushing,Willets Point,7,,,,,,,,,7,Door,126th St,Roosevelt Ave,NW,FALSE,,Yes,,,
-73.845832,40.754394,IRT,Flushing,Willets Point,7,,,,,,,,,7,Stair,126th St,Roosevelt Ave,SW,FALSE,,Yes,,,
-73.846014,40.754657,IRT,Flushing,Willets Point,7,,,,,,,,,7,Stair,126th St,Roosevelt Ave,NW,FALSE,,Yes,,,
-73.845598,40.754768,IRT,Flushing,Willets Point,7,,,,,,,,,7,Stair,126th St,Roosevelt Ave,NW,FALSE,,Yes,,,
-73.856065,40.75161,IRT,Flushing,111th St,7,,,,,,,,,7,Stair,111th St,Roosevelt Ave,NW,FALSE,,Yes,,,
-73.855996,40.751423,IRT,Flushing,111th St,7,,,,,,,,,7,Stair,111th St,Roosevelt Ave,SW,FALSE,,Yes,,,
-73.855628,40.751551,IRT,Flushing,111th St,7,,,,,,,,,7,Stair,111th St,Roosevelt Ave,SE,FALSE,,Yes,,,
-73.862389,40.749787,IRT,Flushing,103rd St,7,,,,,,,,,7,Stair,103rd St,Roosevelt Ave,SE,FALSE,,Yes,,,
-73.862425,40.749973,IRT,Flushing,103rd St,7,,,,,,,,,7,Stair,103rd St,Roosevelt Ave,NE,FALSE,,Yes,,,
-73.862537,40.749775,IRT,Flushing,103rd St,7,,,,,,,,,7,Stair,103rd St,Roosevelt Ave,SE,FALSE,,Yes,,,
-73.862546,40.749964,IRT,Flushing,103rd St,7,,,,,,,,,7,Stair,103rd St,Roosevelt Ave,NE,FALSE,,Yes,,,
-73.86912,40.749095,IRT,Flushing,Junction Blvd,7,,,,,,,,,7,Stair,Junction Blvd,Roosevelt Ave,SE,TRUE,,Yes,,,
-73.86922,40.749266,IRT,Flushing,Junction Blvd,7,,,,,,,,,7,Stair,Junction Blvd,Roosevelt Ave,NE,TRUE,,Yes,,,
-73.869574,40.749028,IRT,Flushing,Junction Blvd,7,,,,,,,,,7,Stair,Junction Blvd,Roosevelt Ave,SW,TRUE,,Yes,,,
-73.869696,40.749213,IRT,Flushing,Junction Blvd,7,,,,,,,,,7,Stair,Junction Blvd,Roosevelt Ave,NW,TRUE,,Yes,,,
-73.869376,40.749263,IRT,Flushing,Junction Blvd,7,,,,,,,,,7,Elevator,Junction Boulevard,Roosevelt Avenue,NE,TRUE,,Yes,,,
-73.876432,40.748318,IRT,Flushing,90th St Elmhurst,7,,,,,,,,,7,Stair,90th St,Roosevelt Ave,SE,FALSE,,Yes,,,
-73.876461,40.74859,IRT,Flushing,90th St Elmhurst,7,,,,,,,,,7,Stair,90th St,Roosevelt Ave,NE,FALSE,,Yes,,,
-73.876591,40.748582,IRT,Flushing,90th St Elmhurst,7,,,,,,,,,7,Stair,90th St,Roosevelt Ave,NW,FALSE,,Yes,,,
-73.883876,40.747812,IRT,Flushing,82nd St-Jackson Heights,7,,,,,,,,,7,Stair,82nd St,Roosevelt Ave,NE,FALSE,,Yes,,,
-73.883973,40.747453,IRT,Flushing,82nd St-Jackson Heights,7,,,,,,,,,7,Stair,82nd St,Roosevelt Ave,SW,FALSE,,Yes,,,
-73.884028,40.747797,IRT,Flushing,82nd St-Jackson Heights,7,,,,,,,,,7,Stair,82nd St,Roosevelt Ave,NW,FALSE,,Yes,,,
-73.891413,40.747025,IRT,Flushing,Broadway-74th St,E,F,M,R,7,,,,,EFMR7,Stair,74th St,Roosevelt Ave,NE,TRUE,,Yes,Yes,,
-73.896268,40.746509,IRT,Flushing,Fisk Av-69th St,7,,,,,,,,,7,Stair,69th St,Roosevelt Ave,NE,FALSE,,Yes,,,
-73.896396,40.746148,IRT,Flushing,Fisk Av-69th St,7,,,,,,,,,7,Stair,69th St,Roosevelt Ave,SW,FALSE,,Yes,,,
-73.903248,40.745531,IRT,Flushing,Woodside Av-61st St,7,,,,,,,,,7,Escalator,61st St,Roosevelt Ave,SE,TRUE,,Yes,,,
-73.903063,40.745717,IRT,Flushing,Woodside Av-61st St,7,,,,,,,,,7,Stair,61st St,Roosevelt Ave,NE,TRUE,,Yes,,,
-73.903234,40.745692,IRT,Flushing,Woodside Av-61st St,7,,,,,,,,,7,Stair,61st St,Roosevelt Ave,NE,TRUE,,Yes,,,
-73.913003,40.743933,IRT,Flushing,Lincoln Av-52nd St,7,,,,,,,,,7,Stair,52nd St,Roosevelt Ave,SW,FALSE,,Yes,,,
-73.91308,40.744067,IRT,Flushing,Lincoln Av-52nd St,7,,,,,,,,,7,Stair,52nd St,Roosevelt Ave,NW,FALSE,,Yes,,,
-73.911282,40.744453,IRT,Flushing,Lincoln Av-52nd St,7,,,,,,,,,7,Stair,53rd St,Roosevelt Ave,SE,FALSE,,Yes,,,
-73.911294,40.74459,IRT,Flushing,Lincoln Av-52nd St,7,,,,,,,,,7,Stair,53rd St,Roosevelt Ave,NE,FALSE,,Yes,,,
-73.918601,40.743064,IRT,Flushing,Bliss St-46th St,7,,,,,,,,,7,Stair,46th St,Queens Blvd,SE,FALSE,,Yes,,,
-73.918564,40.743217,IRT,Flushing,Bliss St-46th St,7,,,,,,,,,7,Stair,46th St,Queens Blvd,NE,FALSE,,Yes,,,
-73.918848,40.743105,IRT,Flushing,Bliss St-46th St,7,,,,,,,,,7,Stair,46th St,Queens Blvd,SW,FALSE,,Yes,,,
-73.918813,40.74324,IRT,Flushing,Bliss St-46th St,7,,,,,,,,,7,Stair,46th St,Queens Blvd,NW,FALSE,,Yes,,,
-73.917936,40.742987,IRT,Flushing,Bliss St-46th St,7,,,,,,,,,7,Stair,47th St,Queens Blvd,SW,FALSE,,No,Yes,,
-73.917895,40.743134,IRT,Flushing,Bliss St-46th St,7,,,,,,,,,7,Stair,47th St,Queens Blvd,NW,FALSE,,No,Yes,,
-73.924161,40.74371,IRT,Flushing,Lowery St-40th St,7,,,,,,,,,7,Stair,40th St,Queens Blvd,SE,FALSE,,Yes,,,
-73.924112,40.743882,IRT,Flushing,Lowery St-40th St,7,,,,,,,,,7,Stair,40th St,Queens Blvd,NE,FALSE,,Yes,,,
-73.924417,40.743743,IRT,Flushing,Lowery St-40th St,7,,,,,,,,,7,Stair,40th St,Queens Blvd,SW,FALSE,,Yes,,,
-73.924385,40.743911,IRT,Flushing,Lowery St-40th St,7,,,,,,,,,7,Stair,40th St,Queens Blvd,NW,FALSE,,Yes,,,
-73.93157,40.744568,IRT,Flushing,Rawson St-33rd St,7,,,,,,,,,7,Stair,33rd St,Queens Blvd,SE,FALSE,,Yes,,,
-73.931533,40.744724,IRT,Flushing,Rawson St-33rd St,7,,,,,,,,,7,Stair,33rd St,Queens Blvd,NE,FALSE,,Yes,,,
-73.931829,40.744594,IRT,Flushing,Rawson St-33rd St,7,,,,,,,,,7,Stair,33rd St,Queens Blvd,NW,FALSE,,Yes,,,
-73.931794,40.744763,IRT,Flushing,Rawson St-33rd St,7,,,,,,,,,7,Stair,33rd St,Queens Blvd,SW,FALSE,,Yes,,,
